product_id,product_name,product_category,manufacturing_city,size,weight_kg,retail_price,cost_price,sku_code,supplier,is_active,stock_quantity
351083,Graphic Tee Standard,Apparel,Istanbul,8,3.88,49.99,13.42,SKU-46655,MegaManufacture Inc,1,1780
160738,Protein Shaker Basic,Sports,Ho Chi Minh City,M,2.55,9.99,3.89,SKU-82609,QualityGoods Corp,1,326
352572,Leather Belt Max,Apparel,Mexico City,XL,1.83,399.99,106.87,SKU-14264,QualityGoods Corp,1,1290
694916,"Tablet 10"" Mini",Electronics,Shanghai,M,4.26,59.99,23.04,SKU-73181,EcoSource LLC,1,1511
182582,Graphic Tee Max,Apparel,,L,0.37,99.99,29.2,SKU-78809,FastShip Ltd,No,647
189814,Air Purifier Basic,Home & Garden,,XS,0.85,29.99,10.96,SKU-10955,PrimeMaterials GmbH,1,1299
867460,Indoor Plant Pot Standard,Home & Garden,Detroit,L,2.16,19.99,6.99,SKU-59099,ValueChain Partners,1,61
609597,Bluetooth Speaker Basic,Electronics,,11,3.49,49.99,19.47,SKU-40090,QualityGoods Corp,1,170
955662,Cycling Helmet Lite,Sports,Shanghai,M,0.14,249.99,91.97,SKU-79742,ValueChain Partners,1,1638
172574,Foam Roller Mini,Sports,Shanghai,L,3.62,399.99,161.16,SKU-38300,ValueChain Partners,1,1115
897549,Stainless Steel Pan Pro,Home & Garden,Chennai,S,2.84,99.99,37.5,SKU-36046,MegaManufacture Inc,1,1098
658582,Wool Blazer Pro,Apparel,Shanghai,One Size,2.48,99.99,32.64,SKU-79950,PrimeMaterials GmbH,1,1649
903035,Vitamin C Serum Pro,Beauty,Los Angeles,L,2.18,24.99,6.28,SKU-58742,PrimeMaterials GmbH,0,120
231869,Remote Control Car Basic,Toys & Games,Guangzhou,M,2.65,74.99,27.4,SKU-62810,ValueChain Partners,Yes,1749
234628,Jump Starter Elite,Automotive,berlin,N/A,4.31,59.99,33.63,SKU-86067,EcoSource LLC,1,483
791798,Science Kit Elite,Toys & Games,Mexico City,L,0.63,24.99,7.61,SKU-34705,EcoSource LLC,Yes,1733
598369,Dash Cam Elite,Automotive,Guangzhou,XL,8.64,9.99,4.39,SKU-34448,MegaManufacture Inc,1,262
676510,Bluetooth Speaker Lite,Electronics,Tokyo,L,7.9,29.99,13.32,SKU-89582,QualityGoods Corp,1,137
273148,Olive Oil Extra Virgin Max,Grocery,,M,2.3,19.99,12.39,SKU-25842,Global Supply Co.,1,1191
377932,Cast Iron Skillet Elite,Home & Garden,Warsaw,XL,2.45,89.99,26.82,SKU-42463,QualityGoods Corp,TRUE,515
653306,Wireless Headphones Max,Electronics,Tokyo,XL,6.68,124.99,55.44,SKU-63357,EcoSource LLC,1,200
736059,Olive Oil Extra Virgin Ultra,Grocery,bangalore,XL,2.33,89.99,48.69,SKU-88752,megamanufacture inc,1,101
543692,Slim Fit Jeans Standard,Apparel,Chicago,XXL,1.6,34.99,10.95,SKU-59777,MegaManufacture Inc,1,1008
322086,Cookbook Deluxe Mini,Books,Mexico City,N/A,0.58,24.99,9.3,SKU-49707,MegaManufacture Inc,1,18
665492,Smart Watch Plus,Electronics,Warsaw,N/A,5.67,39.99,20.17,SKU-78794,TechParts Asia,1,365
891952,Floral Sundress Basic,Apparel,Seoul,M,3.04,19.99,5.21,SKU-15622,ValueChain Partners,1,1504
865388,Dumbbell Set Basic,Sports,Shanghai,M,3.52,74.99,32.78,SKU-46267,ValueChain Partners,Yes,1445
823378,Spice Rack Standard,Home & Garden,Bangalore,L,2.37,29.99,10.16,SKU-13824,FastShip Ltd,1,1557
310922,Rice Cakes Mini,Grocery,Tokyo,M,2.14,499.99,332.14,SKU-72222,MegaManufacture Inc,No,1382
847581,GARDEN HOSE PREMIUM,Home & Garden,Mexico City,XXL,2.96,399.99,153.23,SKU-39020,ValueChain Partners,1,640
426858,Eye Cream Ultra,Beauty,Shanghai,M,0.36,299.99,69.13,SKU-70109,PrimeMaterials GmbH,1,880
518373,Wool Blazer Ultra,Apparel,Shanghai,N/A,4.46,9.99,2.59,SKU-37398,QualityGoods Corp,FALSE,948
804314,Cookbook Deluxe Mini,Books,Shenzhen,S,1.6,29.99,12.7,SKU-17256,PrimeMaterials GmbH,1,148
781446,Setting Spray Ultra,Beauty,Detroit,L,0.78,299.99,68.35,SKU-46023,QualityGoods Corp,1,496
491559,Mechanical Keyboard Mini,Electronics,Guangzhou,L,6.4,59.99,30.48,SKU-21450,TechParts Asia,1,1414
559381,Wool Blazer Pro,Apparel,Shanghai,XXL,3.63,89.99,23.49,SKU-56104,TechParts Asia,1,749
642717,Indoor Plant Pot Max,Home & Garden,Shenzhen,S,3.55,39.99,13.26,SKU-10171,PrimeMaterials GmbH,Yes,6
573417,Blush Palette Plus,Beauty,Shanghai,,3.53,39.99,8.54,SKU-60636,MegaManufacture Inc,1,332
226882,Graphic Tee Basic,Apparel,Chennai,XXL,4.59,14.99,4.25,SKU-38629,QualityGoods Corp,1,1046
359947,Gaming Mouse Lite,Electronics,Los Angeles,L,3.45,149.99,68.33,SKU-33157,EcoSource LLC,No,1979
335612,Honey Raw Elite,Grocery,Detroit,L,2.21,249.99,156.96,SKU-43759,EcoSource LLC,1,981
167136,Wool Blazer Standard,Apparel,Ho Chi Minh City,One Size,3.14,29.99,9.61,SKU-13842,TechParts Asia,Yes,89
454508,Dash Cam Plus,Automotive,Berlin,L,8.83,399.99,220.0,SKU-51186,FastShip Ltd,1,1553
122056,Eyebrow Pencil Lite,Beauty,Mexico City,M,1.63,24.99,5.52,SKU-23547,FastShip Ltd,1,1908
716886,Indoor Plant Pot Elite,Home & Garden,Bangalore,XXL,4.79,99.99,37.75,SKU-16014,EcoSource LLC,Yes,582
680828,Beanie Hat Plus,Apparel,Shanghai,M,0.83,499.99,140.02,SKU-28501,QualityGoods Corp,1,1089
341292,Vitamin C Serum Basic,Beauty,Los Angeles,XL,3.84,124.99,27.86,SKU-63426,FastShip Ltd,No,52
717024,Beanie Hat Lite,Apparel,Detroit,XS,3.2,34.99,9.76,SKU-57312,ValueChain Partners,TRUE,402
330914,Vitamin C Serum Mini,Beauty,Shenzhen,,4.1,89.99,24.91,SKU-77702,PrimeMaterials GmbH,1,703
107540,Resistance Bands Lite,Sports,Shanghai,M,0.24,199.99,83.05,SKU-40206,Global Supply Co.,1,141
174441,Honey Raw Elite,Grocery,Berlin,,1.33,299.99,185.25,SKU-79856,Global Supply Co.,Yes,1048
842225,Garden Hose Basic,Home & Garden,Shenzhen,XS,0.44,14.99,5.38,SKU-69238,TechParts Asia,1,761
761759,Oxford Shirt Plus,Apparel,Tokyo,M,3.01,124.99,36.47,SKU-92790,EcoSource LLC,1,32
161733,Gaming Mouse Standard,Electronics,Seoul,L,1.19,9.99,4.38,SKU-86208,FASTSHIP LTD,1,687
340062,Water Guns Max,Toys & Games,Ho Chi Minh City,L,4.54,24.99,7.82,SKU-66607,TechParts Asia,1,1574
170674,Wireless Headphones Standard,Electronics,Seoul,S,6.83,199.99,85.48,SKU-36997,EcoSource LLC,1,1401
132938,Wool Blazer Ultra,Apparel,Seoul,XXL,0.43,249.99,75.27,SKU-36488,TechParts Asia,1,1391
446479,Garden Hose Standard,Home & Garden,Mexico City,L,1.13,89.99,32.5,SKU-48188,TechParts Asia,0,1235
174299,Data Science Handbook Ultra,Books,Bangalore,L,0.14,19.99,6.97,SKU-61716,PrimeMaterials GmbH,1,875
639131,Remote Control Car Plus,Toys & Games,Tokyo,XXL,3.91,99.99,33.25,SKU-71247,Global Supply Co.,1,1156
349565,USB-C Hub Ultra,Electronics,Warsaw,L,7.79,99.99,42.83,SKU-46848,Global Supply Co.,1,1648
392004,Oxford Shirt Max,Apparel,Bangalore,L,4.99,89.99,27.12,SKU-94897,MegaManufacture Inc,Yes,148
801474,Cotton Bath Towel Max,Home & Garden,Bangalore,XXL,2.12,249.99,93.01,SKU-65973,QualityGoods Corp,No,826
608993,Smart Watch Basic,Electronics,Istanbul,XS,6.95,124.99,58.53,SKU-44927,TechParts Asia,1,1399
324643,Steering Wheel Cover Plus,Automotive,Chennai,,10.58,99.99,51.06,SKU-61654,QualityGoods Corp,1,1100
665427,Running Shoes Plus,Sports,Bangalore,XL,2.98,74.99,28.12,SKU-66607,ValueChain Partners,1,525
238739,Beanie Hat Pro,Apparel,Mexico City,L,4.81,89.99,29.74,SKU-14894,TechParts Asia,1,958
858490,Graphic Novel Vol.1 Plus,Books,Mexico City,L,0.61,399.99,173.69,SKU-42458,EcoSource LLC,1,565
698782,Rice Cakes Lite,Grocery,Warsaw,S,2.07,29.99,16.29,SKU-38627,TechParts Asia,FALSE,1788
704201,Fitness Tracker Ultra,Sports,Guangzhou,XL,3.54,124.99,52.32,SKU-27890,QualityGoods Corp,1,1999
595631,Running Shoes Standard,Sports,Guangzhou,L,3.37,299.99,134.64,SKU-73660,Global Supply Co.,1,684
354801,Gaming Mouse Lite,Electronics,Berlin,N/A,7.49,99.99,44.13,SKU-35764,EcoSource LLC,1,1521
922733,Yoga Pants Pro,Apparel,Istanbul,M,4.08,299.99,101.47,SKU-84760,QualityGoods Corp,1,945
595948,Smart Watch Plus,Electronics,Seoul,L,5.64,9.99,3.85,SKU-91176,EcoSource LLC,1,1704
946721,Oxford Shirt Lite,Apparel,Istanbul,XXL,4.64,49.99,15.07,SKU-72198,PrimeMaterials GmbH,1,1115
526833,SSD 1TB Plus,Electronics,Shanghai,One Size,3.59,249.99,104.27,SKU-44662,FastShip Ltd,1,1406
299659,Floral Sundress Ultra,Apparel,Bangalore,XL,0.5,199.99,55.72,SKU-24609,ValueChain Partners,TRUE,640
198907,Gaming Mouse Elite,Electronics,Ho Chi Minh City,XS,7.31,499.99,250.48,SKU-53997,TechParts Asia,0,507
201639,Setting Spray Elite,Beauty,Chennai,XL,1.02,74.99,17.69,SKU-87940,ValueChain Partners,1,129
790993,"Tablet 10"" Premium",Electronics,Guangzhou,XL,2.5,14.99,5.78,SKU-29219,PrimeMaterials GmbH,1,1095
551989,Wool Blazer Pro,Apparel,Detroit,S,3.47,24.99,7.59,SKU-17036,ValueChain Partners,1,766
471507,Graphic Tee Plus,Apparel,Warsaw,M,2.51,24.99,8.56,SKU-85440,TechParts Asia,1,652
544154,Wool Blazer Plus,Apparel,Bangalore,M,3.34,99.99,26.21,SKU-47182,PrimeMaterials GmbH,1,997
531071,Air Purifier Premium,Home & Garden,Chennai,M,1.89,299.99,98.27,SKU-19150,TechParts Asia,1,402
589710,"Tablet 10"" Elite",Electronics,CHENNAI,M,0.98,24.99,11.14,SKU-16995,EcoSource LLC,Yes,1534
864491,Yoga Pants Plus,Apparel,Shanghai,XL,4.87,49.99,16.48,SKU-21637,,No,1842
156802,Dash Cam Mini,Automotive,Ho Chi Minh City,N/A,3.2,249.99,116.33,SKU-12771,Global Supply Co.,Yes,1149
806073,Stainless Steel Pan Premium,Home & Garden,Shenzhen,L,0.46,199.99,66.71,SKU-33467,PrimeMaterials GmbH,1,1786
785197,Cast Iron Skillet Basic,Home & Garden,istanbul,XL,2.3,149.99,50.68,SKU-92350,TechParts Asia,1,1528
777568,Gaming Mouse Standard,Electronics,Istanbul,L,3.56,499.99,216.87,SKU-74124,Global Supply Co.,1,513
203198,Spice Rack Plus,Home & Garden,Guangzhou,XXL,1.03,89.99,28.67,SKU-67175,ValueChain Partners,0,478
163556,Running Shorts Plus,Apparel,Shanghai,XL,2.93,124.99,42.17,SKU-15887,Global Supply Co.,1,1033
522179,USB-C Hub Max,Electronics,Istanbul,M,7.51,49.99,24.47,SKU-73299,TechParts Asia,Yes,1476
863587,Jump Rope Premium,Sports,Chicago,,1.12,59.99,27.42,SKU-79903,PrimeMaterials GmbH,1,470
455784,Poetry Collection Elite,Books,Berlin,M,0.79,14.99,5.76,SKU-24440,FastShip Ltd,1,1397
939482,Graphic Tee Standard,Apparel,Tokyo,M,3.82,14.99,3.88,SKU-99399,Global Supply Co.,Yes,797
214576,Dumbbell Set Basic,Sports,Istanbul,L,1.68,49.99,17.69,SKU-88161,ValueChain Partners,0,735
360735,Garden Hose Lite,Home & Garden,Seoul,XXL,1.3,399.99,134.01,SKU-52978,EcoSource LLC,1,1088
300896,Oxford Shirt Ultra,Apparel,Seoul,XXL,3.72,39.99,13.48,SKU-25071,EcoSource LLC,1,108
299448,Steering Wheel Cover Elite,Automotive,Guangzhou,S,0.78,89.99,51.49,SKU-61346,EcoSource LLC,1,299
662336,Pearl Necklace Mini,Jewelry,Warsaw,12,1.45,9.99,2.19,SKU-49194,ValueChain Partners,1,1065
570405,Facial Cleanser Elite,Beauty,Ho Chi Minh City,XL,4.38,249.99,57.59,SKU-77862,Global Supply Co.,0,1282
246991,Wireless Headphones Premium,Electronics,Chennai,S,5.84,249.99,117.89,SKU-44389,FastShip Ltd,1,622
542374,Hair Mask Basic,Beauty,Berlin,L,1.79,74.99,19.29,SKU-87581,FastShip Ltd,1,413
292401,Tire Pressure Gauge Premium,Automotive,Los Angeles,,8.74,299.99,164.54,SKU-70487,EcoSource LLC,1,932
392075,Throw Blanket Premium,Home & Garden,Berlin,M,3.66,74.99,26.32,SKU-72360,MegaManufacture Inc,1,27
585100,Foam Roller Plus,Sports,Berlin,M,1.14,34.99,13.23,SKU-84158,ValueChain Partners,1,562
361941,Gym Gloves Premium,Sports,Detroit,L,2.4,149.99,51.34,SKU-93079,PrimeMaterials GmbH,1,1394
179046,Car Vacuum Ultra,Automotive,Chicago,L,10.68,199.99,108.85,SKU-71516,ValueChain Partners,0,212
564656,Wireless Headphones Plus,Electronics,chennai,N/A,0.48,24.99,11.35,SKU-36500,FastShip Ltd,1,1660
947272,Eye Cream Plus,Beauty,Chicago,XXL,3.08,14.99,3.79,SKU-77943,,1,780
997546,Oxford Shirt Lite,Apparel,Tokyo,XL,2.78,499.99,170.56,SKU-35731,ValueChain Partners,0,1575
677057,Indoor Plant Pot Pro,Home & Garden,Shanghai,S,1.08,124.99,43.57,SKU-40940,TechParts Asia,0,153
202664,Olive Oil Extra Virgin Elite,Grocery,Warsaw,S,1.79,99.99,56.68,SKU-12847,PrimeMaterials GmbH,1,871
153045,Air Purifier Ultra,Home & Garden,Ho Chi Minh City,L,2.71,124.99,41.64,SKU-65982,PrimeMaterials GmbH,1,157
783823,Smart Watch Ultra,Electronics,Warsaw,M,6.81,199.99,76.81,SKU-21428,FastShip Ltd,1,919
666847,4K Smart TV Elite,Electronics,Shanghai,M,0.3,14.99,5.98,SKU-44548,FastShip Ltd,0,293
976638,Setting Spray Max,Beauty,Mexico City,L,2.19,49.99,10.79,SKU-42979,PrimeMaterials GmbH,1,1384
115474,Hydrating Moisturizer Premium,Beauty,Chicago,L,4.87,19.99,4.61,SKU-38175,ValueChain Partners,1,1389
197793,Leather Belt Standard,Apparel,Shanghai,S,0.63,9.99,2.61,SKU-52130,QualityGoods Corp,TRUE,452
890170,Microfiber Cloth Set Plus,Automotive,Ho Chi Minh City,One Size,3.86,89.99,42.72,SKU-68613,EcoSource LLC,1,783
989921,Wool Blazer Pro,Apparel,Tokyo,M,1.77,59.99,15.98,SKU-95891,FastShip Ltd,1,621
347861,4K Smart TV Plus,Electronics,Ho Chi Minh City,One Size,4.97,299.99,151.92,SKU-58654,PrimeMaterials GmbH,0,233
274389,Stainless Steel Pan Mini,Home & Garden,Bangalore,N/A,3.16,39.99,15.84,SKU-45335,Global Supply Co.,1,822
526156,,Home & Garden,Ho Chi Minh City,M,0.29,24.99,9.02,SKU-72004,EcoSource LLC,TRUE,176
609231,Jump Rope Plus,Sports,Chennai,N/A,0.97,124.99,54.58,SKU-79219,PrimeMaterials GmbH,FALSE,638
604740,Wireless Headphones Pro,Electronics,Mexico City,XL,1.93,29.99,14.21,SKU-87337,EcoSource LLC,0,591
324130,Cotton Bath Towel Standard,Home & Garden,Berlin,,3.45,99.99,38.26,SKU-37574,FastShip Ltd,Yes,51
520521,SSD 1TB Premium,Electronics,Warsaw,S,3.64,29.99,14.06,SKU-54747,ValueChain Partners,TRUE,816
161483,Oxford Shirt Standard,Apparel,Chennai,S,4.01,89.99,26.43,SKU-13005,MegaManufacture Inc,No,1471
272634,Blush Palette Standard,Beauty,Berlin,M,0.99,14.99,4.17,SKU-55080,Global Supply Co.,1,1839
497382,Car Vacuum Ultra,Automotive,Istanbul,XXL,3.26,24.99,12.26,SKU-97645,QualityGoods Corp,1,329
102260,Jump Starter Elite,Automotive,Tokyo,L,11.22,74.99,36.33,SKU-94060,EcoSource LLC,TRUE,1617
509386,Graphic Tee Standard,Apparel,Chicago,XXL,1.62,39.99,12.44,SKU-99949,MegaManufacture Inc,1,1829
378085,USB-C Hub Plus,Electronics,Shanghai,11,1.01,99.99,50.91,SKU-34041,TechParts Asia,1,784
922157,Coconut Water Standard,Grocery,Berlin,M,1.48,49.99,29.47,SKU-63725,Global Supply Co.,1,1576
923267,Yoga Pants Pro,Apparel,Shenzhen,S,0.83,249.99,76.68,SKU-14155,QualityGoods Corp,1,821
577110,Slim Fit Jeans Elite,Apparel,Chennai,N/A,2.25,14.99,4.49,SKU-34343,ValueChain Partners,1,295
399105,Slim Fit Jeans Basic,Apparel,Detroit,M,1.07,19.99,6.73,SKU-71255,EcoSource LLC,1,798
543555,Puffer Jacket Elite,Apparel,Ho Chi Minh City,L,2.03,299.99,94.77,SKU-13800,TechParts Asia,0,345
830429,Business Strategy Guide Lite,Books,Warsaw,M,2.49,199.99,78.07,SKU-62885,TechParts Asia,0,153
865990,Rice Cakes Premium,Grocery,Los Angeles,XL,1.03,399.99,247.69,SKU-79187,QualityGoods Corp,1,231
921414,USB-C Hub Lite,Electronics,,M,0.32,74.99,30.26,SKU-71652,FastShip Ltd,Yes,331
682765,Gym Gloves Lite,Sports,Istanbul,S,2.86,14.99,5.71,SKU-53793,PrimeMaterials GmbH,Yes,1169
794022,Stainless Steel Pan Plus,Home & Garden,Tokyo,S,4.23,299.99,112.44,SKU-66716,Global Supply Co.,1,1505
853305,Diamond Bracelet Premium,Jewelry,Guangzhou,S,3.83,249.99,50.93,SKU-71662,MegaManufacture Inc,1,1826
610311,Board Game Classic Pro,Toys & Games,Shenzhen,,3.34,39.99,13.22,SKU-17924,ecosource llc,1,378
262316,Wool Blazer Premium,Apparel,Shanghai,,2.53,499.99,143.8,SKU-73030,,1,1399
299122,Remote Control Car Premium,Toys & Games,Warsaw,One Size,0.11,249.99,95.63,SKU-21166,PrimeMaterials GmbH,1,1994
411120,Graphic Novel Vol.1 Pro,Books,Shanghai,L,3.11,9.99,4.05,SKU-93428,QualityGoods Corp,1,567
328275,Cast Iron Skillet Basic,Home & Garden,Istanbul,L,1.84,24.99,8.06,SKU-81008,EcoSource LLC,1,1908
161324,Coconut Water Ultra,Grocery,Berlin,XL,0.87,124.99,70.42,SKU-99155,MegaManufacture Inc,1,29
707314,Mechanical Keyboard Standard,Electronics,Shanghai,L,5.39,74.99,33.42,SKU-25695,MegaManufacture Inc,1,1452
871476,Eyebrow Pencil Pro,Beauty,,M,3.7,89.99,24.27,SKU-30961,MegaManufacture Inc,1,497
668532,"Tablet 10"" Elite",Electronics,Shanghai,XL,2.25,499.99,258.57,SKU-88605,TechParts Asia,1,1610
163918,Wireless Headphones Premium,Electronics,Los Angeles,L,2.85,199.99,81.51,SKU-33898,ValueChain Partners,1,493
884309,Garden Hose Ultra,Home & Garden,Shenzhen,M,2.76,89.99,33.91,SKU-41346,ValueChain Partners,1,563
428838,Almond Butter Elite,Grocery,Shanghai,M,1.77,19.99,12.42,SKU-62314,MegaManufacture Inc,1,1219
159942,Crystal Headband Ultra,Jewelry,Shanghai,L,1.74,14.99,3.03,SKU-22432,FastShip Ltd,Yes,1846
152578,4K Smart TV Premium,Electronics,Mexico City,L,4.25,89.99,46.16,SKU-38628,MegaManufacture Inc,0,739
712554,Data Science Handbook Plus,Books,Mexico City,S,1.48,74.99,28.4,SKU-84709,QualityGoods Corp,1,1161
599948,Play-Doh Set Pro,Toys & Games,,XL,4.51,19.99,6.32,SKU-24390,FastShip Ltd,Yes,693
627276,Bluetooth Speaker Plus,Electronics,Warsaw,L,2.24,29.99,15.02,SKU-26695,ValueChain Partners,No,1825
994141,Cast Iron Skillet Elite,Home & Garden,Los Angeles,One Size,1.71,199.99,60.94,SKU-34589,QualityGoods Corp,1,1214
656926,Motor Oil 5W-30 Lite,Automotive,Los Angeles,One Size,5.26,24.99,13.68,SKU-74485,FastShip Ltd,1,670
265080,Throw Blanket Mini,Home & Garden,Chennai,XS,4.25,299.99,107.81,SKU-70518,PrimeMaterials GmbH,1,703
159642,Setting Spray Plus,Beauty,Shenzhen,L,4.69,9.99,2.25,SKU-43233,Global Supply Co.,1,1503
632496,Resistance Bands Lite,Sports,Mexico City,XL,2.19,9.99,3.67,SKU-57699,,1,177
184002,Science Kit Lite,Toys & Games,Ho Chi Minh City,S,4.67,99.99,31.38,SKU-88410,MegaManufacture Inc,1,411
992697,4K Smart TV Lite,Electronics,Detroit,One Size,4.83,74.99,35.96,SKU-94490,Global Supply Co.,1,1386
294851,Webcam HD Mini,Electronics,Bangalore,S,4.69,59.99,24.14,SKU-87103,TechParts Asia,1,1572
171849,Floral Sundress Plus,Apparel,Tokyo,XL,4.75,59.99,18.98,SKU-78277,ValueChain Partners,1,735
723939,Hydrating Moisturizer Pro,Beauty,Mexico City,M,2.6,149.99,33.31,SKU-49006,FastShip Ltd,No,671
171262,4K Smart TV Premium,Electronics,Shenzhen,N/A,4.09,499.99,245.4,SKU-98102,MegaManufacture Inc,1,1744
808011,Building Blocks Ultra,Toys & Games,Detroit,L,2.49,74.99,29.55,SKU-23428,TechParts Asia,0,993
346629,Dark Chocolate Bar Max,Grocery,Los Angeles,M,1.91,19.99,12.21,SKU-37145,MegaManufacture Inc,1,802
523389,Leather Belt Ultra,Apparel,Tokyo,N/A,4.15,299.99,102.58,SKU-42566,TechParts Asia,1,1272
225710,Eyebrow Pencil Elite,Beauty,Berlin,M,4.33,19.99,4.83,SKU-75303,ValueChain Partners,1,1720
697347,Air Purifier Elite,Home & Garden,Berlin,L,2.89,99.99,32.32,SKU-63900,PrimeMaterials GmbH,1,998
358175,Wireless Headphones Basic,Electronics,Ho Chi Minh City,XXL,0.81,199.99,81.28,SKU-75607,PrimeMaterials GmbH,1,444
707040,"Tablet 10"" Elite",Electronics,Shanghai,M,7.82,29.99,13.41,SKU-68444,TechParts Asia,1,340
723398,Yoga Pants Mini,Apparel,Bangalore,S,3.07,199.99,53.35,SKU-11177,ValueChain Partners,1,799
141672,Graphic Novel Vol.1 Elite,Books,Shenzhen,N/A,3.82,249.99,111.27,SKU-53839,ValueChain Partners,1,1761
749468,Honey Raw Pro,Grocery,Berlin,,0.13,59.99,39.07,SKU-76194,EcoSource LLC,1,1249
185965,Indoor Plant Pot Ultra,Home & Garden,Chennai,L,0.46,49.99,17.82,SKU-11534,Global Supply Co.,1,1031
539589,Dumbbell Set Standard,Sports,Tokyo,XL,1.82,89.99,38.39,SKU-74130,Global Supply Co.,1,1999
789305,Almond Butter Plus,Grocery,Guangzhou,L,0.87,59.99,31.13,SKU-85861,Global Supply Co.,FALSE,1954
712024,Cotton Bath Towel Plus,Home & Garden,Ho Chi Minh City,M,1.04,249.99,79.71,SKU-18668,EcoSource LLC,1,534
692683,Cast Iron Skillet Lite,Home & Garden,Shanghai,XS,0.83,149.99,54.41,SKU-15881,FastShip Ltd,No,981
648177,Dumbbell Set Pro,Sports,Berlin,L,1.54,199.99,79.46,SKU-92309,QualityGoods Corp,1,734
431737,Leather Belt Mini,Apparel,Mexico City,N/A,0.26,149.99,46.41,SKU-63013,TechParts Asia,FALSE,1372
373432,Smart Watch Plus,Electronics,Seoul,S,2.7,74.99,29.58,SKU-94040,Global Supply Co.,1,1189
314181,Graphic Tee Pro,Apparel,Guangzhou,XS,1.37,124.99,39.21,SKU-57627,QualityGoods Corp,1,1298
802258,Crystal Headband Max,Jewelry,Warsaw,XL,0.71,9.99,2.18,SKU-25611,TechParts Asia,TRUE,949
850981,Bluetooth Speaker Plus,Electronics,Chicago,XL,4.6,59.99,27.37,SKU-13927,Global Supply Co.,Yes,1836
429445,Cycling Helmet Basic,Sports,Tokyo,XS,4.23,299.99,114.86,SKU-66009,QualityGoods Corp,1,547
350280,Nail Polish Set Plus,Beauty,Tokyo,M,0.2,299.99,67.68,SKU-45039,QualityGoods Corp,1,1712
378517,Vitamin C Serum Premium,Beauty,Mexico City,8,1.24,74.99,17.43,SKU-15351,QualityGoods Corp,1,1723
515011,Coconut Water Max,Grocery,Warsaw,M,0.32,124.99,75.5,SKU-75006,FastShip Ltd,1,311
237235,,Beauty,Ho Chi Minh City,M,1.99,399.99,92.66,SKU-14694,Global Supply Co.,1,968
804318,Cast Iron Skillet Pro,Home & Garden,Ho Chi Minh City,L,4.7,124.99,47.39,SKU-69646,Global Supply Co.,1,1855
776856,Jump Rope Premium,Sports,Bangalore,S,1.44,124.99,44.47,SKU-79168,MegaManufacture Inc,FALSE,1853
414569,"Tablet 10"" Max",Electronics,chennai,M,6.6,74.99,33.91,SKU-36867,TechParts Asia,1,226
579434,Indoor Plant Pot Premium,Home & Garden,,M,1.15,39.99,13.98,SKU-80496,TechParts Asia,0,1082
431535,Setting Spray Pro,Beauty,Seoul,L,0.52,39.99,8.91,SKU-99224,QualityGoods Corp,1,768
888387,Almond Butter Elite,Grocery,Guangzhou,S,0.38,59.99,41.34,SKU-94605,,1,1120
176066,SSD 1TB Lite,Electronics,Mexico City,XXL,7.59,249.99,123.4,SKU-49503,QualityGoods Corp,0,720
109767,Bluetooth Speaker Basic,Electronics,Tokyo,,3.36,199.99,86.93,SKU-67850,MegaManufacture Inc,1,248
580547,Running Shorts Mini,Apparel,Los Angeles,,4.27,19.99,6.33,SKU-79587,MegaManufacture Inc,1,1868
751332,Olive Oil Extra Virgin Standard,Grocery,Berlin,N/A,0.34,124.99,79.87,SKU-45245,MegaManufacture Inc,Yes,260
690341,USB-C Hub Standard,Electronics,Berlin,XXL,2.86,89.99,42.33,SKU-77146,FastShip Ltd,1,1426
204837,USB-C Hub Mini,Electronics,Shanghai,XL,1.66,49.99,22.04,SKU-35726,MegaManufacture Inc,1,57
176819,Puffer Jacket Plus,Apparel,Shanghai,M,1.12,34.99,11.71,SKU-11393,TechParts Asia,1,1080
663750,LED Desk Lamp Pro,Home & Garden,Shanghai,XL,2.0,74.99,28.38,SKU-39884,QualityGoods Corp,1,1705
323508,Tire Pressure Gauge Lite,Automotive,Berlin,6,10.23,299.99,151.89,SKU-43332,FastShip Ltd,1,72
630458,Wool Blazer Pro,Apparel,,S,4.39,59.99,15.31,SKU-77835,FastShip Ltd,1,1413
378082,Wool Blazer Ultra,Apparel,Shenzhen,XL,3.34,149.99,41.26,SKU-56041,EcoSource LLC,1,852
238890,Memory Foam Pillow Mini,Home & Garden,Istanbul,L,4.21,124.99,43.86,SKU-70612,TechParts Asia,1,533
465962,DASH CAM MAX,Automotive,Warsaw,XL,6.97,9.99,5.59,SKU-37927,QualityGoods Corp,No,52
172132,Air Purifier Plus,Home & Garden,Detroit,6,3.61,499.99,181.75,SKU-66735,PrimeMaterials GmbH,0,568
356150,Water Guns Elite,Toys & Games,Bangalore,M,4.9,59.99,20.48,SKU-53065,QualityGoods Corp,1,893
487477,Smart Watch Ultra,Electronics,Los Angeles,N/A,7.44,299.99,116.69,SKU-96498,Global Supply Co.,1,102
398830,MECHANICAL KEYBOARD PRO,Electronics,Bangalore,XS,2.86,199.99,92.62,SKU-47322,QualityGoods Corp,0,1135
265409,Remote Control Car Premium,Toys & Games,Guangzhou,L,2.66,29.99,10.03,SKU-98918,ValueChain Partners,1,818
559469,Eye Cream Pro,Beauty,Ho Chi Minh City,M,3.25,24.99,6.32,SKU-10948,PrimeMaterials GmbH,1,1796
