"product_id","product_name","product_category","manufacturing_city","size","weight_kg","retail_price","cost_price","sku","supplier","active","quantity"
"904092","Tablet 10"" Premium","Electronics","Guangzhou","S","3.78","49.99","23.93","SKU-82492","QualityGoods Corp",1,1961
"608257","Bluetooth Speaker Pro","Electronics","Chennai","M","4.92","199.99","83.05","SKU-79432","PrimeMaterials GmbH",1,852
"610451","Leather Belt Elite","Apparel","Los Angeles","S","3.77","399.99","137.29","SKU-39919","PrimeMaterials GmbH",1,1097
"467121","Honey Raw Standard","Grocery","Istanbul","XL","1.43","39.99","21.52","SKU-47288","MegaManufacture Inc",1,1148
"687923","Cotton Bath Towel Lite","Home & Garden","Chennai","L","3.63","34.99","10.48","SKU-63385","global supply co.","",1014
"401036","Olive Oil Extra Virgin Pro","Grocery","Berlin","L","1.34","74.99","43.41","SKU-85371","ValueChain Partners","",69
"382154","Spice Rack Ultra","Home & Garden","Warsaw","L","3.3","39.99","11.97","SKU-96377","ValueChain Partners",1,1849
"483699","Running Shorts Elite","Apparel","Bangalore","L","3.41","39.99","11.72","SKU-98075","Global Supply Co.",1,379
"827912","Wireless Headphones Lite","Electronics","Chennai","M","5.25","124.99","56.05","SKU-26367","PrimeMaterials GmbH",1,1820
"224138","Throw Blanket Mini","Home & Garden","Los Angeles","L","0.53","39.99","12.58","SKU-43491","PrimeMaterials GmbH",1,1380
"430926","Mechanical Keyboard Basic","Electronics","Tokyo","XS","2.85","89.99","36.82","SKU-88223","EcoSource LLC",1,919
"344026","Gaming Mouse Pro","Electronics","Chennai","S","7.42","399.99","158.12","SKU-81688","EcoSource LLC",1,17
"932978","Air Purifier Elite","Home & Garden","Guangzhou","M","0.7","499.99","194.14","SKU-67732","Global Supply Co.",1,1859
"923267","Yoga Pants Pro","Apparel","Shenzhen","S","0.83","249.99","76.68","SKU-14155","QualityGoods Corp",1,821
"559259","Bluetooth Speaker Ultra","Electronics","Shanghai","S","3.9","24.99","12.82","SKU-94833","ValueChain Partners",1,1991
"204555","Science Kit Standard","Toys & Games","Tokyo","M","0.47","299.99","99.44","SKU-69508","QualityGoods Corp",1,1613
"635239","Leather Belt Standard","Apparel","Berlin","S","2.62","99.99","32.44","SKU-28818","ValueChain Partners",1,1432
"304110","Blush Palette Pro","Beauty","Guangzhou","S","3.98","24.99","6.35","SKU-67486","EcoSource LLC",1,1443
"974329","Graphic Tee Ultra","Apparel","Warsaw","L","1.63","39.99","12.81","SKU-62837","PrimeMaterials GmbH",1,519
"271720","Cast Iron Skillet Pro","Home & Garden","Shenzhen","L","2.79","59.99","18.75","SKU-27709","Global Supply Co.",1,1724
"747351","Green Tea Pack Standard","Grocery","Istanbul","L","0.92","29.99","15.51","SKU-42896","PrimeMaterials GmbH","",37
"946112","Science Kit Lite","Toys & Games","Shanghai","M","2.86","199.99","69.04","SKU-25959","ValueChain Partners",1,1632
"462351","Hydrating Moisturizer Plus","Beauty","Shanghai","S","1.39","34.99","8.16","SKU-95112","ValueChain Partners",1,602
"753523","Oxford Shirt Standard","Apparel","Los Angeles","XL","3.42","39.99","12.31","SKU-63476","QualityGoods Corp",1,1962
"904150","Yoga Mat Lite","Sports","Chicago","XL","3.1","59.99","24.41","SKU-47136","FastShip Ltd","",1353
"869983","Mechanical Keyboard Mini","Electronics","Ho Chi Minh City","XL","3.45","29.99","11.65","SKU-79901","EcoSource LLC",1,315
"504048","Cotton Bath Towel Plus","Home & Garden","Shenzhen","L","2.56","49.99","18.74","SKU-68722","EcoSource LLC",1,1850
"453777","Card Game Elite","Toys & Games","Guangzhou","L","2.97","49.99","18.94","SKU-98312","PrimeMaterials GmbH",1,1288
"168652","Wool Blazer Basic","Apparel","Ho Chi Minh City","S","3.71","24.99","6.82","SKU-78627","Global Supply Co.",1,704
"219562","Fitness Tracker Max","Sports","Ho Chi Minh City","M","4.08","9.99","4.4","SKU-86290","QUALITYGOODS CORP",1,439
"821673","Unknown","Apparel","Bangalore","L","1.9","249.99","69.24","SKU-26688","QualityGoods Corp",1,821
"579441","Building Blocks Pro","Toys & Games","Warsaw","L","0.84","74.99","24.21","SKU-65552","EcoSource LLC",1,1027
"858889","Gaming Mouse Standard","Electronics","Los Angeles","M","2.14","59.99","24.9","SKU-34998","ValueChain Partners",1,210
"262060","Self-Help Bestseller Pro","Books","Seoul","6","2.45","399.99","137.5","SKU-33593","EcoSource LLC",1,1672
"689964","Gym Gloves Mini","Sports","Chennai","L","3.2","499.99","207.02","SKU-82924","PrimeMaterials GmbH","",76
"755900","Cotton Bath Towel Ultra","Home & Garden","Berlin","L","1.7","39.99","12.35","SKU-81823","Global Supply Co.",1,767
"294851","Webcam HD Mini","Electronics","Bangalore","S","4.69","59.99","24.14","SKU-87103","TechParts Asia",1,1572
"227257","Bluetooth Speaker Ultra","Electronics","Berlin","M","6.24","29.99","13.71","SKU-74813","TechParts Asia",1,322
"622469","Jump Rope Basic","Sports","Guangzhou","XL","1.06","74.99","31.96","SKU-14331","MegaManufacture Inc",1,861
"900298","Action Figure Plus","Toys & Games","Los Angeles","S","4.34","9.99","3.14","SKU-37861","EcoSource LLC",1,976
"862400","Resistance Bands Pro","Sports","Los Angeles","XXL","0.55","199.99","80.35","SKU-90573","Global Supply Co.",1,1320
"545798","Science Kit Plus","Toys & Games","Unknown","M","2.18","99.99","29.9","SKU-70534","FastShip Ltd",1,954
"388519","GARDEN HOSE MINI","Home & Garden","Mexico City","M","2.19","499.99","164.35","SKU-66513","FastShip Ltd","",1125
"517885","Gym Gloves Elite","Sports","Guangzhou","XL","3.13","9.99","4.37","SKU-57809","FastShip Ltd",1,1028
"480805","Business Strategy Guide Elite","Books","Shanghai","XXL","1.98","399.99","156.82","SKU-26250","FastShip Ltd",1,790
"374680","Resistance Bands Ultra","Sports","Los Angeles","XL","3.56","49.99","19.8","SKU-30252","Global Supply Co.",1,1181
"932336","Memory Foam Pillow Standard","Home & Garden","Chennai","M","0.52","99.99","36.93","SKU-75689","ValueChain Partners",1,863
"814281","Jump Rope Standard","Sports","Shanghai","L","2.39","9.99","3.64","SKU-97335","TechParts Asia",1,1859
"985893","Yoga Mat Max","Sports","Ho Chi Minh City","XS","1.85","149.99","58.64","SKU-64993","TechParts Asia",1,1685
"790917","Running Shorts Max","Apparel","Chicago","S","0.6","399.99","134.68","SKU-16217","EcoSource LLC",1,5
"643623","Resistance Bands Pro","Sports","Istanbul","L","2.35","199.99","76.12","SKU-21968","MegaManufacture Inc",1,756
"559457","Setting Spray Ultra","Beauty","Tokyo","N/A","2.16","89.99","19.65","SKU-23899","GLOBAL SUPPLY CO.","",686
"554582","Car Vacuum Premium","Automotive","Los Angeles","7","5.35","399.99","182.71","SKU-32120","PrimeMaterials GmbH",1,1169
"373094","Stainless Steel Pan Pro","Home & Garden","Bangalore","N/A","2.36","24.99","9.97","SKU-25582","EcoSource LLC","",1596
"693297","Steering Wheel Cover Elite","Automotive","Mexico City","M","5.03","14.99","6.66","SKU-28284","QualityGoods Corp","",231
"176577","Wireless Headphones Mini","Electronics","Ho Chi Minh City","M","4.06","499.99","204.41","SKU-55816","TechParts Asia","",878
"794622","Tablet 10"" Mini","Electronics","Berlin","XL","3.82","39.99","16.62","SKU-81715","EcoSource LLC",1,840
"112210","Leather Belt Elite","Apparel","Guangzhou","One Size","2.57","399.99","105.32","SKU-64143","MegaManufacture Inc",1,69
"301629","Graphic Tee Pro","Apparel","Tokyo","S","0.64","39.99","10.93","SKU-14793","MegaManufacture Inc",1,815
"212157","Mechanical Keyboard Basic","Electronics","Chicago","XXL","2.13","34.99","16.85","SKU-30968","MegaManufacture Inc","",614
"535050","Eye Cream Plus","Beauty","Guangzhou","XL","1.58","74.99","16.27","SKU-77627","MegaManufacture Inc",1,1478
"444519","Gaming Mouse Premium","Electronics","Los Angeles","S","5.76","39.99","18.69","SKU-46294","EcoSource LLC",1,17
"436653","Running Shoes Plus","Sports","Warsaw","S","0.6","24.99","9.67","SKU-29633","Global Supply Co.",1,1356
"254506","Smart Watch Max","Electronics","Shanghai","One Size","7.38","24.99","12.73","SKU-15182","TechParts Asia",1,821
"839389","SSD 1TB Basic","Electronics","Shenzhen","L","1.9","199.99","88.53","SKU-72742","MegaManufacture Inc","",1526
"775981","Air Purifier Standard","Home & Garden","Mexico City","XXL","0.59","299.99","94.32","SKU-87338","MegaManufacture Inc",1,1220
"161495","Leather Belt Max","Apparel","Bangalore","One Size","2.39","124.99","42.41","SKU-39651","FastShip Ltd",1,675
"802258","Crystal Headband Max","Jewelry","Warsaw","XL","0.71","9.99","2.18","SKU-25611","TechParts Asia",1,949
"615929","Wireless Headphones Plus","Electronics","Warsaw","L","3.34","59.99","27.42","SKU-68917","Global Supply Co.",1,1127
"839808","Foam Roller Pro","Sports","Seoul","XL","0.99","299.99","104.74","SKU-50083","PrimeMaterials GmbH",1,1323
"522842","Jump Rope Ultra","Sports","Mexico City","L","4.77","399.99","143.84","SKU-64144","TechParts Asia",1,318
"940346","4K Smart TV Standard","Electronics","Mexico City","L","2.11","14.99","6.21","SKU-30190","EcoSource LLC",1,304
"269868","Webcam HD Ultra","Electronics","Tokyo","M","1.59","29.99","15.12","SKU-23096","ValueChain Partners",1,919
"483542","Air Purifier Plus","Home & Garden","Bangalore","M","3.25","99.99","40.18","SKU-41294","PrimeMaterials GmbH",1,1262
"817941","Dumbbell Set Ultra","Sports","Tokyo","L","3.02","124.99","46.47","SKU-24486","PrimeMaterials GmbH",1,555
"764442","4K Smart TV Max","Electronics","Istanbul","L","7.11","499.99","192.93","SKU-48505","PrimeMaterials GmbH",1,960
"321231","Olive Oil Extra Virgin Pro","Grocery","Shenzhen","XXL","0.12","499.99","262.34","SKU-86839","EcoSource LLC",1,734
"744274","Microfiber Cloth Set Pro","Automotive","Tokyo","6","11.57","249.99","130.48","SKU-17477","TechParts Asia",1,1715
"954814","Motor Oil 5W-30 Premium","Automotive","Seoul","7","11.16","89.99","42.14","SKU-81834","FastShip Ltd",1,626
"644315","Beanie Hat Standard","Apparel","Istanbul","XL","3.27","14.99","4.6","SKU-37134","TechParts Asia","",849
"669691","Cookbook Deluxe Elite","Books","Ho Chi Minh City","6","2.13","89.99","35.78","SKU-93722","QualityGoods Corp",1,952
"423026","Puffer Jacket Plus","Apparel","Tokyo","M","0.56","59.99","19.83","SKU-18340","PrimeMaterials GmbH",1,671
"331087","Graphic Tee Lite","Apparel","Chicago","XL","4.28","59.99","19.51","SKU-88495","TechParts Asia",1,727
"614013","Leather Belt Max","Apparel","Bangalore","One Size","3.54","74.99","22.72","SKU-89873","MegaManufacture Inc","",1676
"173504","Facial Cleanser Elite","Beauty","Guangzhou","S","4.27","99.99","24.36","SKU-45423","TechParts Asia",1,862
"706005","Cotton Bath Towel Pro","Home & Garden","Istanbul","XL","3.53","14.99","5.2","SKU-51383","Global Supply Co.",1,1427
"689593","Gaming Mouse Basic","Electronics","Mexico City","XS","2.35","499.99","207.04","SKU-67454","TechParts Asia",1,1718
"312994","Leather Belt Premium","Apparel","Tokyo","XXL","3.38","99.99","30.09","SKU-59457","QualityGoods Corp",1,952
"699298","Floral Sundress Lite","Apparel","Detroit","N/A","4.45","49.99","17.05","SKU-51924","EcoSource LLC",1,1138
"540218","Cycling Helmet Ultra","Sports","Mexico City","L","2.87","299.99","107.57","SKU-41910","QualityGoods Corp",1,1679
"550955","Play-Doh Set Premium","Toys & Games","Berlin","One Size","0.62","34.99","10.56","SKU-92793","PrimeMaterials GmbH",1,1085
"974991","Indoor Plant Pot Mini","Home & Garden","Shanghai","L","0.75","499.99","173.47","SKU-84500","Global Supply Co.",1,904
"493663","Nail Polish Set Basic","Beauty","Istanbul","L","1.28","199.99","53.45","SKU-42976","MegaManufacture Inc","",152
"337178","Car Vacuum Basic","Automotive","Mexico City","L","7.86","14.99","6.83","SKU-33178","PRIMEMATERIALS GMBH",1,631
"434400","Running Shorts Mini","Apparel","Bangalore","Unknown","1.79","299.99","90.46","SKU-33492","PrimeMaterials GmbH",1,110
"681687","Stuffed Animal Premium","Toys & Games","Bangalore","L","3.18","199.99","71.3","SKU-62090","TechParts Asia",1,1771
"799287","Wool Blazer Basic","Apparel","Tokyo","M","1.74","89.99","26.2","SKU-44314","MegaManufacture Inc",1,885
"388086","Spice Rack Ultra","Home & Garden","Istanbul","S","4.27","249.99","81.79","SKU-45796","Global Supply Co.",1,1984
"956429","Yoga Pants Premium","Apparel","Berlin","L","4.03","89.99","30.83","SKU-97703","Global Supply Co.",1,1618
"605612","Jump Rope Elite","Sports","Berlin","M","4.15","14.99","6.47","SKU-28885","MegaManufacture Inc",1,645
"536802","Play-Doh Set Basic","Toys & Games","Bangalore","M","4.99","299.99","100.7","SKU-18215","QualityGoods Corp",1,834
"277292","Matte Lipstick Pro","Beauty","Shenzhen","XL","0.16","49.99","12.18","SKU-54993","MegaManufacture Inc","",1693
"524434","USB-C Hub Lite","Electronics","Los Angeles","M","5.95","59.99","26.8","SKU-13385","ValueChain Partners",1,1777
"975064","Spice Rack Mini","Home & Garden","Mexico City","Unknown","0.79","249.99","97.05","SKU-32828","Global Supply Co.","",1719
"408036","Organic Coffee Beans Max","Grocery","Seoul","L","1.27","49.99","26.99","SKU-72462","TechParts Asia",1,610
"136332","Slim Fit Jeans Lite","Apparel","Shanghai","S","2.45","299.99","93.22","SKU-83928","PrimeMaterials GmbH",1,1510
"795613","Graphic Tee Mini","Apparel","Shenzhen","L","2.99","149.99","44.88","SKU-82624","PrimeMaterials GmbH","",1243
"246566","Wireless Headphones Basic","Electronics","Shenzhen","N/A","4.99","34.99","16.76","SKU-21671","Global Supply Co.",1,1051
"831380","Yoga Pants Plus","Apparel","Shenzhen","M","3.37","499.99","166.3","SKU-14326","TechParts Asia",1,1931
"676276","Cuff Links Set Mini","Jewelry","Shenzhen","L","2.01","399.99","69.48","SKU-34483","TechParts Asia","",1696
"384434","Building Blocks Elite","Toys & Games","Los Angeles","L","1.31","39.99","12.59","SKU-88355","Unknown",1,1896
"567493","Setting Spray Pro","Beauty","Istanbul","L","3.58","34.99","8.48","SKU-15307","MegaManufacture Inc",1,1381
"135241","Vitamin C Serum Lite","Beauty","Warsaw","XXL","4.15","74.99","20.56","SKU-94195","MegaManufacture Inc",1,1854
"302897","Mechanical Keyboard Plus","Electronics","Bangalore","L","1.52","499.99","241.5","SKU-26748","Global Supply Co.",1,1729
"497399","Leather Belt Pro","Apparel","Berlin","XXL","2.17","199.99","66.15","SKU-87221","TechParts Asia",1,929
"301158","Gym Gloves Standard","Sports","Los Angeles","L","3.04","124.99","48.42","SKU-48557","EcoSource LLC",1,1824
"938769","Gaming Mouse Premium","Electronics","Mexico City","Unknown","0.5","199.99","81.22","SKU-82803","Global Supply Co.",1,1084
"836833","Unknown","Home & Garden","Ho Chi Minh City","Unknown","3.53","299.99","92.34","SKU-85771","MegaManufacture Inc","",1365
"114594","Beanie Hat Standard","Apparel","Istanbul","L","1.88","299.99","93.12","SKU-97381","FastShip Ltd",1,1780
"370233","Unknown","Beauty","Chicago","L","4.83","299.99","85.4","SKU-50396","MegaManufacture Inc",1,625
"819656","Hair Mask Elite","Beauty","Seoul","6","4.01","399.99","95.03","SKU-50806","PrimeMaterials GmbH",1,1906
"592198","Unknown","Home & Garden","Chennai","XXL","0.99","89.99","28.79","SKU-42775","ValueChain Partners",1,69
"354646","Puffer Jacket Max","Apparel","Los Angeles","L","2.67","299.99","81.94","SKU-50233","FastShip Ltd",1,1361
"670143","Yoga Pants Ultra","Apparel","Tokyo","8","1.6","249.99","67.34","SKU-66436","TechParts Asia",1,724
"688153","Remote Control Car Lite","Toys & Games","Tokyo","S","1.53","24.99","8.52","SKU-30834","FastShip Ltd",1,1486
"856609","Honey Raw Standard","Grocery","Shenzhen","N/A","1.01","39.99","25.01","SKU-75601","FastShip Ltd",1,1901
"275018","SSD 1TB Plus","Electronics","Berlin","S","6.2","24.99","11.92","SKU-17747","FastShip Ltd",1,289
"352422","LED Desk Lamp Plus","Home & Garden","Shenzhen","XXL","0.57","299.99","103.78","SKU-67375","TechParts Asia",1,340
"350132","Memory Foam Pillow Lite","Home & Garden","Chennai","M","0.81","299.99","92.93","SKU-77994","FastShip Ltd",1,1014
"252640","Diamond Bracelet Elite","Jewelry","Ho Chi Minh City","N/A","0.66","24.99","5.21","SKU-61374","Global Supply Co.",1,234
"594580","Bluetooth Speaker Elite","Electronics","Warsaw","S","0.3","34.99","16.46","SKU-53799","FastShip Ltd",1,1098
"672808","SSD 1TB Mini","Electronics","Shenzhen","XS","7.6","39.99","15.48","SKU-57260","EcoSource LLC","",1786
"720647","Almond Butter Elite","Grocery","Shanghai","XL","1.8","24.99","12.83","SKU-34562","EcoSource LLC","",185
"741599","Diamond Bracelet Mini","Jewelry","Los Angeles","N/A","0.83","34.99","7.59","SKU-57060","Global Supply Co.",1,1437
"642421","Slim Fit Jeans Max","Apparel","Guangzhou","N/A","2.11","34.99","9.62","SKU-37266","global supply co.","",1074
"990731","card game pro","Toys & Games","Los Angeles","M","3.03","124.99","43.54","SKU-99073","MegaManufacture Inc",1,1575
"576769","USB-C Hub Plus","Electronics","Bangalore","L","1.44","499.99","244.87","SKU-83431","Global Supply Co.",1,1288
"599292","Yoga Mat Mini","Sports","Warsaw","XL","3.42","299.99","106.43","SKU-86034","Global Supply Co.",1,1107
"586097","Floral Sundress Max","Apparel","Bangalore","S","2.82","249.99","76.64","SKU-61124","ValueChain Partners",1,1060
"154581","Jump Rope Premium","Sports","Berlin","N/A","1.84","29.99","12.33","SKU-61442","FastShip Ltd",1,865
"226601","Hydrating Moisturizer Max","Beauty","Chennai","S","4.55","24.99","6.73","SKU-71481","EcoSource LLC",1,1220
"788637","Building Blocks Standard","Toys & Games","Seoul","One Size","2.95","499.99","184.66","SKU-32232","ValueChain Partners","",1112
"974244","Green Tea Pack Lite","Grocery","Chicago","M","0.3","24.99","16.19","SKU-48149","EcoSource LLC","",917
"653408","LED Desk Lamp Max","Home & Garden","Shanghai","S","3.12","499.99","162.26","SKU-86213","QualityGoods Corp",1,1270
"460455","History Atlas Ultra","Books","Seoul","L","4.65","49.99","19.5","SKU-53214","QualityGoods Corp","",1469
"477685","Gaming Mouse Premium","Electronics","Ho Chi Minh City","L","2.71","89.99","39.23","SKU-42412","MegaManufacture Inc",1,1583
"587648","Pearl Necklace Lite","Jewelry","Chicago","M","1.52","399.99","79.25","SKU-45816","MegaManufacture Inc",1,826
"416768","Cuff Links Set Pro","Jewelry","Mexico City","M","3.0","89.99","20.24","SKU-22700","PrimeMaterials GmbH",1,940
"843007","4K Smart TV Basic","Electronics","Seoul","XXL","1.68","34.99","13.46","SKU-33243","Unknown",1,1890
"746036","Rice Cakes Premium","Grocery","Chennai","One Size","1.65","9.99","6.5","SKU-96422","MegaManufacture Inc",1,1900
"717457","Leather Belt Max","Apparel","Shenzhen","L","3.67","249.99","77.89","SKU-37745","MegaManufacture Inc",1,1664
"658623","Beanie Hat Mini","Apparel","Chennai","8","4.74","89.99","26.68","SKU-67978","MegaManufacture Inc",1,882
"887931","Puzzle 1000pc Plus","Toys & Games","Shenzhen","XXL","1.62","149.99","51.91","SKU-23497","Global Supply Co.",1,330
